review,rating
Sangat Bagus,5
aplikasi elor terus padahal e-mail dan fasword nya bener tapi gagal masuk terus. pas mau poto gak bisa,1
mantap sekali 👍🏿,5
Rabu 4 juni 2025 . minta update tapi gagal login terus. udah reset pasword 3x masih gagal login .,1
Ada apa sama jmo saat ini kok log-in aja susah amat !????????,1
semoga tetap lancar,5
Tolong di cek kenapa aplikasinya tidak bisa di bukak.. jelas itu pakai email saya.. aduhhh gimana ini aplikasi... ini kali kedua saya reviews di sini... tolong di tindak lanjuti terimakasih,1
Aplikasi sering terjadi kendala dan tidak dapat login. Pengisian data yang cukup sulit,3
kok saya log in GK bisa kenapa yaa,5
ko ngga bisa dibuka ya. padahal koneksi internet nya bagus,2
lumayan,5
sangat bagus,5
"izin bertanya, kenapa JMO saya tidak bisa d gunakan, selalu masuk ke laman pembaharuan sementara sudah di lakukan perbaharuan aplikasi",3
good,5
Aplikasi mudah digunakan dan sangat membantu,5
cepat dan simple,5
sering bug gabisa dibuka tulisan ilang macem macem lah,1
lebih mudah mengaksesnya,5
knpa tidak bisa di buka.,5
OKE,5
Terima kasih BPK/Ibu,5
sangat bermanfaat untuk mencari informasi tentang BPJS,5
puass,5
membantu,5
mudah dan membantu,5
mantaf,5
"dengan adanya JMO semua urusan mudah dan cepat penanganan nya, JMO telah memberikan yg terbaik untuk seluruh keanggotaan nya, sukses terus JMO ,the best👍👍👍",5
sangat membantu,5
aplikasi jmo tidak bisa diakses atau memang sedang ada kendala ya?,4
pelayanan sangat baik,5
aplikasi baik dan mudah,5
mantafff,5
Alhamdulillah..pelayanan baik..memuaskan,5
baik,3
tidak ada kendala,5
sangat mempermudah,5
good,5
Aplikasinya sangat membantu sudah bisa pencairan dana hanya melalui aplikasi..,5
good aplikasi,5
pelayanan sangat baik dan cepat,5
karna kadang suka eror jdi saya kasih bintang 4 dulu,4
mantap,5
mudah d gunakan,5
mantap,4
Lama Gangguan Teruss,1
👍,5
sangat membantu,5
praktis sekali,5
semoga aplikasi nya lancar pengajuan,5
kadang ngga bisa masuk ke Aplikasi,3
bagus tapi lebih di optimalkan lagi,5
pelayanan cepat,5
"BPJS Ketenagakerjaan sangat bagus, saya sudah merasakan manfaatnya. Pelayanan baik, Klaim cepat. Suami meninggal dunia, saya sudah menerima santunan JKK dan 2 anak saya dapat beasiswa pendidikan sampai kuliah (sampai usia 23 tahun). 🙏",5
membantu dan mempermudah,5
"sering terjadi ""pastikan koneksi internet terhubung"" padahal internet saya normal",2
sangat simpel,5
sangat ngebantu,5
mantap sangatlah membantu,5
good,4
Barokallohufiikum,5
sangat bagus dan mudah,5
"saya buka aplikasinya, diminta untuk update aplikasi, saya lihat di play store tidak bisa di update jadi inisiatif saya uninstal lalu instal ulang dan buka aplikasinya tetap minta update aplikasi.",4
bagus sangat membantu,5
ok lah,5
bagus,5
sangat bagus dan memuaskan,5
aplikasi jmo sangat mudah di akses dan sangat membantu .. jht bisa di ajukan dr rumah tanpa ribet . terimakasih bpjs ketenagakerjaan.,5
sangat berguna,5
mantap,5
baik,4
Sangat memberikan kemudahan dalam layanan,5
Transfer cepat 1hari,5
Bagus,5
bagus yang ini sih dari yang kemarin. Tapi kok kalo mau masok suruh login trus🥺,5
Semoga lebih baik kedepannya,5
pencairannya sangat cepat dan fleksibel,5
sangat bermanfaat,5
sangat bermanfaat,5
bagus sangat baik,5
tolong donk knpa sistem eror trus mau klaim bpjs pu nya nggak bisa k buka sdah berapa hri nggak bisa d buka..,1
puas dengan aplikasi ini,5
"kenapa saya gak bisa masuk ke aplikasinya ya? pas buka app nya itu ada gambar panah dalam lingkaran dan di bawah nya gambar persegi panjang warna hijau. pas saya klik gambar persegi panjang itu, dia akan kembali ke play store. saya udah coba dua kali instal tapi sama saja seperti itu kembali. bisa tolong dijelaskan kenapa bisa seperti itu?",1
mempermudah,5
ok baik,3
saya baru mau coba nanti saya +,3
bermanfaat,4
oklh,5
Apk JMO sangat membantu parah pekerja🙏,5
bgus menarik dan mudah dipahami,5
"mantap,sangat bermanfaat",5
belakangan ini aplikasi JMO error sangat meresahkan tidak bisa di buka tolong di perbaiki,1
terbaik,5
ini gimana ya mau mngajukan klm gak bisa trus padahal ststus sudah tidak aktif limit di bawah 10 juta mau ngajuin di alhikan ke lapak asik gak bisa langsung ke jmo dari bulan kmarin padahal dah 1 bulan tidak aktif nyh solusi doang,5
cukup baik,5
proses update aplikasi cepat,5
sangat memuaskan,5
"saldo Jht tidak tersedia, tapi di web ada. hadehhh...",1
bagus,5
selamat,5
sangat mengecewakan,1
baek bgus,5
ok mantap,5
bagus,5
ok,5
teu baleg,5
"aplikasi yang bagus, sangat mudah digunakan.",5
aplikasi sangat bagus,5
maaf KK mau tanya kenapa apk nya ketika di download tidak bisa dibukaa yaa ?? padahal data dan internet Lancar?,5
senang sekali,5
good app,5
minta update tapi gak bisa di update repot amat,2
terimakasih,5
sangat bagus,5
"mamakai aplikasi ini, menurut saya sangat baik",5
mantap,5
kenapa tidak bisa di buka loginnya,5
apk sangat buruk.login sangat sulit.,1
gabisa daftar kenapa selalu oror website tidak tersedia,1
"Aplikasinya sgt bagus,,",5
bagus,5
foreclose terus,1
ok,5
"gak mau dibuka,minta diperbarui,setelah diperbarui tetap minta perbarui lagi,knpa ya",1
"keseringan update mulu, klo ga di update gabisa di buka ribet bgt suruh login lgi , kadang suka eror juga , kalau bisa tanpa update bisa di buka aplikasi ini nya biar mempermudah klo urgent",2
"Senantiasa melayani dengan baik, terima kasih🙏🏼",5
nice👌,5
👍👍,5
pelayan online bagus sekali dapat membantu masyarakat yg membutuhkan sesuai dengan kemajuan jaman makasih jmo,5
mantap,5
memuskan,5
bleketek lah ..mau liat duit gw aja malah eror,1
bagus,4
Saat klaim JHT terkendala dengan alasan pemeliharaan sistem.,5
"INI GIMANA KO SAAT MAU FOTO BIOMETRIK KAMERA NYA LANGSUNG KELUAR SENDIRI. ADA BUG, ATAU ADA JADWAL TERTENTU KAH?",1
"respon cepat sigap dan dapat di andalkan, trmksh jmo yang terhormat",5
aplikasi sangat membantu memudahkan. walaupun kalo d jam oprasional bnyak d pake orng jd eror tp tetep terbaik. tq 🫰,5
sangat bagus,1
aplikasi ini emang terbaik👍👍👍 tidak perlu menunggu lama-lama alhamdulillah claim langsung berhasil 🥳🥳,5
mudah dan praktis,5
dibikin ribet ngurus ini ajah,1
kreeen,5
cuman foto biometrik doang segala acara FC terus GK jelas emang aplikasi nya aneh,1
bagus sekali,5
baik,2
"Semoga semakin baik pelayanannya,,",5
membantu utk cek saldo,4
bagus,5
baik,5
bagus,5
jmp selalu minta di perbarui.. padahal sudah di perbarui.. setiap mau buka aplikasi jmp begitu terus,5
"Baru coba pencairan online, mudahan cepat",4
terbaik,5
thanx,5
kenapa tidak bisa di buka ya aplikasi jmo nya,3
good,5
aplikasi sangat membantu dan mudah,5
bagus,5
mantap,4
luar biasa terimakasih JMO pelayanannya sangat cepat 👍👍👍👍👍,5
sangat puas,5
tingkatkan keamanan,5
"entah mengapa mengajukan pinjol jauh lebih mudah, ketimbang mengambil uang yang jelas-jelas milik kita sendiri, udah ngajuin ada aja yang bikin gagal, giliran ke kantornya anteran nya lama nya bukan main Dateng jam 8 balik jam 3 mantap lanjutkan untuk membuat sulit masyarakat 👍",1
kadang suka lupa sandi...karena tidak terlalu sering buka aplikasi,5
"proses mudah,cek saldo mudah",5
akses sangat mudah,5
mudah sekali dan gampang memudahkan masyarakat,5
"kendala di verifikasi wajah,, bukan karna kamera ato koneksi tapi pas mau verifikasi tiba tiba keluar sendiri dicoba trs gabisa,, bikin kesel banget aplikasinya niat mau simple efisien malah belibet sendiri",1
mantap,5
"apanya maksud aplikasi kalian ini, saya login ke jmo erorr silahkan periksa jaringan, ku coba lagi login erorr silahkan periksa jaringan, ku coba login di google bisa, setelah dari Google ku coba di jmo error periksa jaringan, ku coba lagi ke jmo lewat google berhasil masuk, setelah itu ku reset HP masuk melalui jmo, maaf akun/pasword yang Anda gunakan telah salah 3x, silahkan ke kantor cabang, Aplikasi ""SAMPAH"" macam apa ini,yang kau kira nya ngantri di kantor cabang gak capek? -★5",1
mantep,5
tidak membantu sama sekali,1
mudah untuk mencairkan dana Alhamdulillah,5
sangat membantu,5
kurang puas,4
bisa cek saldo jht,5
sangat membantu.,5
luar biasa,5
Bagus,5
mantap,5
bagus,5
"selama saya menggunakan aplikasi ini sangat puas,selalu terjaga keamanannya",4
mantap,5
ok banget,5
josss,5
aplikasi tolol kayak ni,5
semoga lebih baik lagi sistem aplnya,5
bagus,5
Sangat mudah dan cepat,5
bagus,5
kenapa aplikasi jmo saya tiba2 terblokir padahal emai dan pasword sudah tersimpan,2
aplikasi yang sangat membatu. trimakasih utk aplikasi ini,5
sangat berguna denganadaya aplikasi jmo jadi mempermudah proses pencairan dana JHT bagi peserta Jamsostek tenagakerja,5
gacor,5
bagus,5
"aplikasi buruk, aplikasi pemerintah kok buruk. diperbarui malah gak bisa login, ganti password baru juga gak bisa login.",1
"ga bisa login entah karna gangguan atau apa, notifnya salah password, udh lupa sandi reset password. login pake password baru notifnya masih salah password",1
oke,5
mantap sinyal bagus dan cepat terhubung,5
proses klim jht emng selama itu? 5 hari proses kerja padahal di bawah 10 juta,3
tidak bisa buat akun padahal sudah mendaftar sebagai peserta aktif,1
lebih baik lagi dalam pelayanan,5
mau login gagal terus padahal udah bener,1
perlu adanya perba ikan agar dpat digunakan dgn baik,3
"Setelah update malah gak bisa login, malah akun saya ke blokir. gimana ini min? kalo belum benar"" siap updatean jangn di louncing dulu",3
erooorrrr,2
pengajuan JHT terlalu bertele-tele hingga 3 kali ketika tahap akhir tidak terhubung keserver dicek internet bagus. tolong lah diperbaiki,4
semoga membantu dan mempermudah pelayanan untuk semua kalangan terimaksih,5
MasyaAllah sangat membantu,5
Untuk cek data setoran masih di tahun lama ga sesuai di tahunya,2
pengajuan cepat,5
sangat membantu,5
keren,5
Good Buat info BPJS,5
bermanfaat sekali,5
sangat berguna,5
baik memuaskan,5
tidak bisa buka,5
keren,5
informatif,5
sangat bagus,5
Sangat singkat padat dan Cepat sekali. trmksi JMO,5
"kenapa susah login min? udah di coba dari 2 hp juga sama kendala nyaa ""mohon maaf sedang dalam perbaikan""",3
tolong ni jmo ny gk bsa d bka,1
sangat memudahkan trimakasih,5
mantap,5
bagus,5
bpjs terbaik,5
ber manfaat,5
sangat baik,5
pelanayanan ny terbaik cabang pangkal pinang,5
mempermudah,4
knpa tidak bisa di buka aplikasi nya,2
bagus,5
Sampah. Biometrik ga guna.,1
pemberi solusi terbaik,5
"aplikasi busuk, duit korup jangan banyak2 nyusahin rakyat. verif muka 3x gagal - ke kantor cabang benerin - nyoba lagi bisa - pas di nomor rekening gagal katanay gak sesuai ( gak sesuai matalu, aplikasi cacatt!!!). terus ke logout nyoba masuk lagi, eh gagal diverif wajah lagi. ini beneran se bobrok ini aplikasi jomokkk",1
bagus sekali,5
mengapa akun saya tidak ditemukan setelah login lagi,4
kok terus d suruh update terus sih... sama sekali ndak bisa masuk aplikasinya,3
"aplikasi kurang pelayanan ga jelas bikin ribet,",5
puas,5
oke sih,5
bagus n aman,5
mantap,5
baguss sangat baguss,5
"ok, pokoknya",4
mengapa jmo tidak bisa di gunakan?,1
bgus dan mudah,5
pencaira cepat dan mudah sangat membantu juga untuk program ini🥰,5
ok,5
ga bisa masuk hadehhhh,1
mantap,5
pelayanan di graha bpjamsostek sangat buruk... antrian banyak tapi cs cm satu..gimana mau melayani dengan baik,1
ini kenapa pas selalu ambil pengisian data nya selalu eror disaat pengambilan foto ya? lalu gunanya buat aplikasi ini apa sebenarnya?,1
apk eror trus di saat fto biometrix mental truss tlong di perbaiki. msak bkin apk kya gini aja bnyak erornya gmna indonesia mau nyaingi negara lain klo cma bkin apk gini aja udh bnyak kekurangannya,1
proses cepat terimakasih bpjs . walaupun antri lama,5
kenapa aplikasi ini eror setelah diunduh......? Pleace help me 🙏🙏🙏🙏,1
Goood,5
sangat membantu,5
Bagus sekali,5
bagus,5
ok,5
unt menu pengkinian data tdak dapat dilakukan selalu gagal.,1
bagus sekali,5
baik,4
ok,4
sangat mudah saat mengecek saldo kita,5
sangat bagus,5
bagus,5
bagus .sangat membantu,5
sangat bagus,5
mudah belum sejam aja udah cair mantapp pokonya mah,5
baik,5
mantap,5
sangat baik,5
semakin mudah digunakan,5
sya sdh 2 x membuka App JMO utk daftar supaya dpt bantuan dari Jamsostek tapi hasil yg ditampilkan Perusahaan blm membayar iuran anda padahal sdh dibayar oleh Perusahaan,5
👍🏽👍🏽👍🏽,5
sangat di permudah sekali,4
sangat membantu,5
mantab praktis,5
bagus,5
"aplikasi aneh, udah selesai pengkinian data notife sampe 1 jam lebih belum keluar2, tolong benerin sistem aplikasinya",5
"bilangnya udh terdaftar akunya, tp ga bs login",1
baik,5
"apk ny bug mulu mau login gk bisa""",1
bagus,4
lumayan akurat,5
nyaman,5
mudah meng asesnya,5
mantap,5
cukup puas,5
bagus,5
sangat baik dan memudahkan penggunanya.. keren dan sukses selalu,4
mudah dan cepat prosesnya,5
bagus sekali,5
Sial.!! Aplikasi aneh.. Jika dipikir secara logika uang yang terdapat di dalamnya adalah uang kita. Tapi saat ingin dilakukan pencairan malah susahnya minta ampun. Setiap bulan pasti selalu ada Pemeliharaan sistem yang buat pengajuan klaim jadi terhambat. tolonglah buat aplikasinya mohon diperhatikan keluhan pengguna.,1
baik,5
Bagus dan aman,5
"bismillah dipermudah tanpa antri kekantor, semoga kedepannya lebih baik lagi",5
cepat mudah dan no ribet,5
lumayan membantu walau kadang2 susah akses,4
kenapa saat mengisi beomestik peserta trus pas verifikasi wajah langsung eror.,1
Sangat memudahkan,5
sangat bermanfaat,5
bagus,5
"min ini bagaimana saya mau mencair kan klaim JHT tapi di verifikasi muka belum masuk kamera sudah keluar mulu, saya mau mencairkan ke kantor terlalu jauh",3
saya puas dgn aplikasi jmo,5
bermanfaat dan amat sangat berguna,5
top,5
"hallo mau tanya, knapa ini proses biometric camera nya sperti d tolak. pdahal sudah d izinkan. kok bsa yah ? apa gk bisa pake hp yang sama . saya sudah pengkinian data sebelum nya",5
mantap,5
Sangat mudah menggunakannya,5
TERBAIK,5
bagus,5
sangat membantu,4
pelayanannya bagus dan cepat mempermudah semua,5
good,5
sangat membantu,5
trm ksih,5
sangat baik,5
baik,5
pas,5
bagus,5
aplikasi terbaik ⭐️⭐️⭐️⭐️⭐️,5
mantap,5
good service...petugas satpam sangat membantu saat saya buat akun jmo...terima kasih pak Setyo...,5
Sangat membantu..,5
nice,5
baik dan cepat,5
knpa sdah 3 hari ini aplikasi ini eror pas mau claim,1
ok banget,5
"apa sih fungsi ini aplikasi, katanya mempermudah pencairan saldo JHT, saya dari semalam gak bisa klaim",1
ok,1
segera cairkan,5
sementara dua dulu nanti kalau berhasil baru saya kasih lima,2
aplikasi mudah dan cepat,5
cepat cair,4
susah. notif selalu terjadi kesalahan cacat app,1
"knpa sekarang 2 sering gangguan, pake ke Wa juga sama antrean penuh lah,",1
baik,5
oke Tulang,5
membantu,5
cukup membantu,5
keren,5
"masuk apk JMO, disuruh perbarui... tekan perbarui tidak bisa..., apa harus uninstall dulu??? kok gak canggih sih?",5
jmo baik,5
"apk ok Banget, sangat puas dengan layanan Nya 🙏👍",5
mantap,5
"gangguan Mulu, mending hapus aja dah ini app",3
terbaik,5
mantap,5
sangat membantu sekali dengan aplikasi JMO proses pengurusan cepat.,5
sangat mempermudah proses,5
cepat dan mudah,5
"saya klim, lama sekali masuk rekening",5
sangat mmbatu,1
sangat bagus,5
👍🏻👍🏻👍🏻,5
ok,5
sangat baik dengan adanya aplikasi JMO,5
"tidak terbantu, banyak masalahnya",1
sangat puas,5
🤩,5
jos,5
mau pengkinian data sulit amat,1
pencairan cepat,5
sangat sangat bagus pelayanannya,5
semoga lebih baik lagi pelayanannya ke depan 🙏,5
bguss,5
infonya di butuhkan.sekali,5
bagus,4
mntap,4
ok,5
nice,5
"terbantu dengan adanya aplikasi ini, semoga makin sukses. sempat eror verifikasi wajah 3x gagal harus ke kantor BPJS terdekat utk pengkinian wajah dan data. bawa KTP asli kartu BPJS ketenagakerjaan dan paklaring atau id card. pelayanan cepat dan tepat. satpamnya sangat membantu.",5
kemarin mau nyairin jkn kok kata scuritynya trobel nasional yak kenapa bisa min mohon bantuanya agar sistem di berpagus lagi tnks,1
terimah kasih kerja samanya,5
bagus,5
good aplikasi,5
GK Ribet,5
ok,5
usul kalau bisa masa kerja 5 thun bisa dicairkan .,5
sangat cepat tanpa ribet tanpa antri,5
"terlalu lama untuk pencairan,setidaknya jangkauan 1 minggu bisa cair dong...",5
memuaskan,5
semoga makin lebih baik dalam melayani masyarakat dan mohon bantu proses pencairan dana pensiun nya insya allah semoga berkah,5
bagus,5
bagus aplikasi nya,5
👍🏻,5
Bagus sangat membantu,5
aplikasi ini sangat membantu,5
Sangat Membantu,5
apakah aplikasi nya berubah ??? kenapa ada pemberitahuan update tapi gak bisa log-in,1
sangat membantu,5
baik,5
sngat baik,5
sangat mudah d gunakan aman,5
sy sangat mudh dan membantu sukses trus jmo,5
bagus sekali pelayanan nya,4
bagus,5
mantap sukses selalu JMO,5
mantap,5
bagusssss,5
memudahkan pekerja,5
good,5
trimakasih sangat membantu,5
sangat Bagus,5
bagus bisa membatu cek saldo,5
mudah diakses,5
sangat membantu,5
mantap,5
Bagus,5
"mudah untuk mengeceknya,,,",5
"kenapa login aja susah, padahal jaringannya bagus",1
app nya sangat membantu meskipun eror mulu,5
sangat membantu terutama bagi peserta penerima upah,5
bagus,5
sangat baik,5
aplikasi JMO sangat membatu saya dalam mengecek saldo atau dapat membatu mengetahui apa aja yang jadi hak-hak saya sebagai buruh,4
aplikasi nya sangat membantu,5
sangat membantu,5
mantap,5
mantap,5
"proses nya cepat,",5
"Kenapa ga bisa masuk data saya, sama ada tulisan saldo jht tidak tersedia aneh",4
"Pengkinian data untuk verifikasi klaim jht , banyak kendala , sudah di update, mau sampai kapan tidak bisa digunakan terus dari sistem online, mohon di perbaiki lagi terimakasih",1
terimah kasih suda membantu JMO memang sangat membantu,5
sangat bagus,5
"cepet ,dan membantu",5
Layanan Sangat bagus,5
"untuk pendaftaran di bagian penerima upah selalu error, sementara yang lain lancar aman jaya.. solusi nya dong.. tingkatkan lagi kinerja nya, jangan cuman terima uang hasil potongan gaji aja, soal kinerja gak jelas",5
